Price,Close,High,Low,Open,Volume
Ticker,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS
Date,,,,,
2024-04-22,8724.8408203125,8812.37937045235,8674.499954368055,8812.37937045235,323734
2024-04-23,8724.8896484375,8790.060180590457,8690.370393517236,8773.693200623211,295346
2024-04-24,8626.9853515625,8797.499916010074,8610.023595779394,8748.796137754049,319824
2024-04-25,8664.4814453125,8699.298088956635,8571.735222813362,8626.886599732708,524667
2024-04-26,8901.951171875,8922.435084049172,8664.13397834395,8676.781190930065,521344
2024-04-29,8689.4775390625,8917.325939981385,8658.628648160795,8901.950897703175,299443
2024-04-30,8831.87109375,8893.71805410746,8724.096618991201,8728.461534622105,360403
2024-05-02,9037.2021484375,9072.713342256158,8754.945358702902,8871.895259947525,638239
2024-05-03,9032.1923828125,9183.958932392332,8991.274930719897,9096.073592464458,396042
2024-05-06,8979.5703125,9111.696679684192,8739.521258641189,9046.476740464288,458431
2024-05-07,8607.94140625,9001.790298293672,8572.87580757646,8982.150114501135,588285
2024-05-08,8678.865234375,8714.524640835198,8523.527117441636,8581.258119473812,451581
2024-05-09,8775.5283203125,8934.834180859718,8715.516057549912,8729.056401830894,645689
2024-05-10,8909.390625,8975.007726570988,8834.697869813337,8877.84718293711,482797
2024-05-13,8919.8056640625,8952.242236874758,8798.987785285046,8950.159554134832,435605
2024-05-14,8992.16796875,9015.726501527122,8811.139243199477,8880.078949642004,408162
2024-05-15,8831.375,9051.436102871767,8805.782219409475,8995.887563500719,274392
2024-05-16,8800.3271484375,8883.352575329289,8639.7823270012,8877.847511671727,680474
2024-05-17,8709.912109375,8886.129352686912,8694.834454715081,8819.322701143321,323961
2024-05-21,8749.58984375,8788.572822917327,8704.258072358865,8704.258072358865,417798
2024-05-22,8734.5615234375,8778.653371680657,8665.572412994601,8778.653371680657,302838
2024-05-23,8891.1884765625,8912.564550611516,8680.649597779273,8778.652896261761,731514
2024-05-24,8876.0615234375,8951.250244653555,8798.590569428121,8907.604964205333,455920
2024-05-27,8926.154296875,8996.333923131786,8810.09752977897,8929.42749913209,301747
2024-05-28,8917.2763671875,8949.514358447945,8844.319506857557,8926.154407749458,259094
2024-05-29,8997.078125,9065.769845881558,8830.977878386737,8877.846958699425,339934
2024-05-30,8896.1982421875,9055.305525805084,8855.627580071994,8994.89609858463,305109
